ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
15	41	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	656	1530	Gerridae,Cercopidae,Nosodendridae,Syrphidae,Drosophilidae	BGENL100-23_r_1_s_50	Macropsis ocellata	0	BGENL100-23
12	40	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	656	1530	Pentatomidae,Cercopidae,Cicadellidae,Syrphidae,Tachinidae	BGENL100-23_r_1_s_100	Macropsis ocellata	0	BGENL100-23
15	28	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	656	1485	Cicadellidae	BGENL100-23_r_1.3_s_50	Macropsis ocellata	0	BGENL100-23
20	48	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	656	1425	Cicadellidae	BGENL100-23_r_1.3_s_100	Macropsis ocellata	0	BGENL100-23
4	18	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	650	1347	Cicadellidae	BGENL100-23_r_1.5_s_50	Macropsis ocellata	0	BGENL100-23
4	20	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	650	1323	Cicadellidae	BGENL100-23_r_1.5_s_100	Macropsis ocellata	0	BGENL100-23
52	79	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	599	1263	Anthocoridae,Pentatomidae,Cicadellidae,Syrphidae,Agromyzidae,Tephritidae,Muscidae	BGENL103-23_r_1_s_50	Macropsis prasina	0	BGENL103-23
49	88	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	588	1230	Pentatomidae,Cicadellidae,Carabidae,Agromyzidae,Tephritidae,Muscidae	BGENL103-23_r_1_s_100	Macropsis prasina	0	BGENL103-23
53	96	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	509	1098	Cicadellidae,Culicidae	BGENL103-23_r_1.3_s_50	Macropsis prasina	0	BGENL103-23
52	100	data/BGE00167_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cicadellidae	BLAST	family	498	1065	Cicadellidae,Culicidae,Tenthredinidae,Noctuidae,Geometridae	BGENL103-23_r_1.3_s_100	Macropsis prasina	0	BGENL103-23
